generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
31,NaN,0.6864749999999998,206,0.004509210812392724,Inf,206,0.004509210812392724,Inf,205.975,0.006645423862098004,Inf,200,7.051054402,1
32,NaN,0.6726249999999999,206,0.004509210812392724,Inf,206,0.004509210812392724,Inf,205.985,0.006450337624056934,Inf,200,7.281715902,1
33,NaN,0.6321499999999999,206,0.004509210812392724,Inf,206,0.004509210812392724,Inf,205.99,0.006277509769360151,Inf,200,7.498593302,1
34,NaN,0.6004749999999999,206,0.004509210812392724,Inf,206,0.004509210812392724,Inf,205.995,0.006129327347750096,Inf,200,7.725242202,1
35,NaN,0.56265,206,0.004509210812392724,Inf,206,0.004509210812392724,Inf,206.0,0.005968268483418816,Inf,200,7.946994601999999,1
36,NaN,0.5424749999999999,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.005769925519997322,Inf,200,8.190487603,1
37,NaN,0.5092749999999999,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.985,0.005623641198029662,Inf,200,8.449614301999999,1
38,NaN,0.49237499999999995,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.985,0.00550966916903409,Inf,200,8.696166001999998,1
39,NaN,0.4641499999999999,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.0053975628194660955,Inf,200,8.913774600999998,1
40,NaN,0.45625,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.005298080105202937,Inf,200,9.137857301999999,1
41,NaN,0.458425,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.005201491164131739,Inf,200,9.362272601999999,1
42,NaN,0.47129999999999994,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.005104773963719475,Inf,200,9.587684602,1
43,NaN,0.47254999999999997,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.005035937030014346,Inf,200,9.816875103,1
44,NaN,0.48784999999999995,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004970689270622112,Inf,200,10.027654801999999,1
45,NaN,0.481575,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.004913299489940305,Inf,200,10.237800102,1
46,NaN,0.4808,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004855732546470443,Inf,200,10.454468503,1
47,NaN,0.5017,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004802255756038338,Inf,200,10.673496903,1
48,NaN,0.5102,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004761501739488378,Inf,200,10.904179902000001,1
49,NaN,0.5059,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004721455629070897,Inf,200,11.118016802000001,1
50,NaN,0.5089999999999999,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004685890659086506,Inf,200,11.332743102000002,1
51,NaN,0.51345,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004641929472994001,Inf,200,11.563487303000002,1
52,NaN,0.5124749999999999,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.004596302933245066,Inf,200,11.791521703000003,1
53,NaN,0.5136749999999999,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.004568283603138654,Inf,200,12.028926502000003,1
54,NaN,0.50775,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.99,0.004537588686440483,Inf,200,12.276741803000002,1
55,NaN,0.493425,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.004505245845205852,Inf,200,12.513360603000002,1
56,NaN,0.47767499999999996,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.004476224449768412,Inf,200,12.727017504000003,1
57,NaN,0.472175,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.0044415436247483,Inf,200,12.965083605000002,1
58,NaN,0.46667499999999995,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.004408559688965929,Inf,200,13.187673605000002,1
59,NaN,0.4744,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.99,0.0043836144991134,Inf,200,13.410783205000003,1
60,NaN,0.46349999999999997,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004357558929353972,Inf,200,13.625564204000003,1
61,NaN,0.461275,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.00433147997746903,Inf,200,13.838430204000003,1
62,NaN,0.45535,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004308866622622124,Inf,200,14.055568403000004,1
63,NaN,0.46165,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,206.0,0.004290173294032753,Inf,200,14.270805203000004,1
64,NaN,0.47177499999999994,206,0.004089638012768667,Inf,206,0.004089638012768667,Inf,205.995,0.0042683148648353444,Inf,200,14.492105803000003,1
65,NaN,0.494475,206,0.004083020964241622,Inf,206,0.004083020964241622,Inf,205.995,0.004241515602294849,Inf,200,14.704814303000003,1
66,NaN,0.48232499999999995,206,0.003990891620007855,Inf,206,0.003990891620007855,Inf,205.995,0.004221038614393964,Inf,200,14.915542203000003,1
67,NaN,0.47637500000000005,206,0.003990891620007855,Inf,206,0.003990891620007855,Inf,205.995,0.004204210454444327,Inf,200,15.134167702000003,1
68,NaN,0.4689749999999999,206,0.003965434885291023,Inf,206,0.003965434885291023,Inf,205.995,0.004186459385218613,Inf,200,15.358148502000002,1
69,NaN,0.44867499999999993,206,0.003965434885291023,Inf,206,0.003965434885291023,Inf,205.995,0.004170875987009378,Inf,200,15.585245103000002,1
70,NaN,0.423,206,0.003965434885291023,Inf,206,0.003965434885291023,Inf,206.0,0.004152611991268767,Inf,200,15.808038903000002,1
71,NaN,0.41204999999999997,206,0.003911164948388508,Inf,206,0.003911164948388508,Inf,206.0,0.004136059593277808,Inf,200,16.040611503,1
72,NaN,0.3967,206,0.003911164948388508,Inf,206,0.003911164948388508,Inf,206.0,0.00412164389227487,Inf,200,16.264962403000002,1
73,NaN,0.39085000000000003,206,0.003911164948388508,Inf,206,0.003911164948388508,Inf,206.0,0.004108531128166965,Inf,200,16.485609104,1
74,NaN,0.38699999999999996,206,0.003868307792825854,Inf,206,0.003868307792825854,Inf,206.0,0.004092820789431396,Inf,200,16.712492704000002,1
75,NaN,0.3604,206,0.003868307792825854,Inf,206,0.003868307792825854,Inf,206.0,0.0040756394814693755,Inf,200,16.939890704000003,1
76,NaN,0.3570999999999999,206,0.00384281797312218,Inf,206,0.00384281797312218,Inf,206.0,0.004056044000200003,Inf,200,17.183928903,1
77,NaN,0.34489999999999993,206,0.00384281797312218,Inf,206,0.00384281797312218,Inf,206.0,0.0040415035878993595,Inf,200,17.401042703,1
78,NaN,0.33599999999999997,206,0.00384281797312218,Inf,206,0.00384281797312218,Inf,206.0,0.004024346294396594,Inf,200,17.624220403000002,1
79,NaN,0.32682500000000003,206,0.00384281797312218,Inf,206,0.00384281797312218,Inf,205.995,0.00400896609748001,Inf,200,17.849146703000002,1
80,NaN,0.32354999999999995,206,0.00384281797312218,Inf,206,0.00384281797312218,Inf,206.0,0.003993619618089528,Inf,200,18.079955203,1
81,NaN,0.32685000000000003,206,0.00384281797312218,Inf,206,0.00384281797312218,Inf,206.0,0.003982991276957576,Inf,200,18.301982203,1
82,NaN,0.32264999999999994,206,0.00384281797312218,Inf,206,0.00384281797312218,Inf,206.0,0.0039717955621538245,Inf,200,18.536103603,1
83,NaN,0.31399999999999995,206,0.00384281797312218,Inf,206,0.00384281797312218,Inf,206.0,0.003962870783643747,Inf,200,18.751774104000003,1
84,NaN,0.306925,206,0.003834374818541142,Inf,206,0.003834374818541142,Inf,205.995,0.0039510065193667085,Inf,200,18.999102004,1
85,NaN,0.315025,206,0.003834374818541142,Inf,206,0.003834374818541142,Inf,205.995,0.003940654049713002,Inf,200,19.230167104,1
86,NaN,0.308725,206,0.0038171712113771535,Inf,206,0.0038171712113771535,Inf,205.985,0.00393210263690283,Inf,200,19.439633504,1
87,NaN,0.30479999999999996,206,0.003799450291069768,Inf,206,0.003799450291069768,Inf,205.99,0.003922417588314629,Inf,200,19.654910804,1
88,NaN,0.3074,206,0.003799450291069768,Inf,206,0.003799450291069768,Inf,205.99,0.003913123460215076,Inf,200,19.864479905,1
89,NaN,0.30512500000000004,206,0.003799450291069768,Inf,206,0.003799450291069768,Inf,205.995,0.003903821923044387,Inf,200,20.079726106,1
90,NaN,0.29212499999999997,206,0.003799450291069768,Inf,206,0.003799450291069768,Inf,205.995,0.0038940153844777186,Inf,200,20.301885406,1
91,NaN,0.281375,206,0.003799450291069768,Inf,206,0.003799450291069768,Inf,205.995,0.0038860484325521872,Inf,200,20.522101306,1
92,NaN,0.280825,206,0.003799450291069768,Inf,206,0.003799450291069768,Inf,205.995,0.003878315701173464,Inf,200,20.751280406,1
93,NaN,0.27035000000000003,206,0.003799450291069768,Inf,206,0.003799450291069768,Inf,206.0,0.003870881638578306,Inf,200,20.976240906,1
94,NaN,0.26494999999999996,206,0.0037884285043483187,Inf,206,0.0037884285043483187,Inf,206.0,0.0038634621461272594,Inf,200,21.196991805,1
95,NaN,0.27130000000000004,206,0.0037860871197383213,Inf,206,0.0037860871197383213,Inf,206.0,0.0038566298804043352,Inf,200,21.425715403999998,1
96,NaN,0.259275,206,0.0037860871197383213,Inf,206,0.0037860871197383213,Inf,205.995,0.003850164521896306,Inf,200,21.647197203999998,1
97,NaN,0.2504,206,0.0037860871197383213,Inf,206,0.0037860871197383213,Inf,206.0,0.003843627371232014,Inf,200,21.888549203999997,1
98,NaN,0.2518,206,0.0037804008273611273,Inf,206,0.0037804008273611273,Inf,206.0,0.0038381879997223395,Inf,200,22.111890703999997,1
99,NaN,0.25134999999999996,206,0.0037802404854214225,Inf,206,0.0037802404854214225,Inf,206.0,0.0038327282160766853,Inf,200,22.319028804,1
100,NaN,0.24735,206,0.0037802404854214225,Inf,206,0.0037802404854214225,Inf,206.0,0.0038263213115881513,Inf,200,22.539495004,1
101,NaN,0.24445,206,0.003774549016717055,Inf,206,0.003774549016717055,Inf,206.0,0.0038186983726454064,Inf,200,22.758003004,1
102,NaN,0.24345,206,0.00372482406815859,Inf,206,0.00372482406815859,Inf,206.0,0.003814411161787527,Inf,200,22.991056404,1
103,NaN,0.23995,206,0.00372482406815859,Inf,206,0.00372482406815859,Inf,206.0,0.003809557289615587,Inf,200,23.218410103999997,1
104,NaN,0.2447,206,0.00372482406815859,Inf,206,0.00372482406815859,Inf,206.0,0.0038015521357135495,Inf,200,23.432624404999995,1
105,NaN,0.24234999999999998,206,0.00372482406815859,Inf,206,0.00372482406815859,Inf,206.0,0.0037959070820289,Inf,200,23.643737704999996,1
106,NaN,0.245625,206,0.00372482406815859,Inf,206,0.00372482406815859,Inf,205.995,0.0037891781136909493,Inf,200,23.860394904999996,1
107,NaN,0.241125,206,0.00372482406815859,Inf,206,0.00372482406815859,Inf,205.995,0.0037839527967087703,Inf,200,24.086167104999998,1
108,NaN,0.238675,206,0.003712252915721473,Inf,206,0.003712252915721473,Inf,205.995,0.003778101705245416,Inf,200,24.305975104999998,1
109,NaN,0.235075,206,0.003712252915721473,Inf,206,0.003712252915721473,Inf,205.995,0.003771423437163795,Inf,200,24.533651503999998,1
110,NaN,0.23627499999999999,206,0.003712252915721473,Inf,206,0.003712252915721473,Inf,205.995,0.0037650523277605453,Inf,200,24.759326704,1
111,NaN,0.24157499999999998,206,0.00370859995776515,Inf,206,0.00370859995776515,Inf,205.995,0.0037590830449869862,Inf,200,24.976775305,1
112,NaN,0.24230000000000004,206,0.0037023781332027,Inf,206,0.0037023781332027,Inf,206.0,0.0037527284944051937,Inf,200,25.192830105,1
113,NaN,0.2509,206,0.0037023781332027,Inf,206,0.0037023781332027,Inf,206.0,0.0037470961330581406,Inf,200,25.404851603999997,1
114,NaN,0.2509,206,0.0036835234375828547,Inf,206,0.0036835234375828547,Inf,206.0,0.003740539793082483,Inf,200,25.623408302999998,1
115,NaN,0.24955,206,0.0036835234375828547,Inf,206,0.0036835234375828547,Inf,206.0,0.0037355192766616607,Inf,200,25.842738103,1
116,NaN,0.25225000000000003,206,0.0036835234375828547,Inf,206,0.0036835234375828547,Inf,206.0,0.003729304254926375,Inf,200,26.066691802999998,1
117,NaN,0.24964999999999996,206,0.003675901565321506,Inf,206,0.003675901565321506,Inf,206.0,0.003723911939667762,Inf,200,26.279890202999997,1
118,NaN,0.2539,206,0.003675901565321506,Inf,206,0.003675901565321506,Inf,206.0,0.0037177688487072757,Inf,200,26.494595602999997,1
119,NaN,0.2539,206,0.0036574718135018243,Inf,206,0.0036574718135018243,Inf,206.0,0.003710682552724587,Inf,200,26.716722802999996,1
120,NaN,0.2597,206,0.0036574718135018243,Inf,206,0.0036574718135018243,Inf,206.0,0.0037036449285903885,Inf,200,26.947556703999997,1
121,NaN,0.2673,206,0.0036464873357139817,Inf,206,0.0036464873357139817,Inf,206.0,0.0036974961565817933,Inf,200,27.169534904999995,1
122,NaN,0.2693,206,0.00364431928939286,Inf,206,0.00364431928939286,Inf,206.0,0.003691700763365072,Inf,200,27.392893904999994,1
123,NaN,0.27144999999999997,206,0.0035936358869209204,Inf,206,0.0035936358869209204,Inf,206.0,0.003684839725570382,Inf,200,27.615691305999995,1
124,NaN,0.2766,206,0.0035936358869209204,Inf,206,0.0035936358869209204,Inf,206.0,0.0036789790031587716,Inf,200,27.851398205999995,1
125,NaN,0.27840000000000004,206,0.0035936358869209204,Inf,206,0.0035936358869209204,Inf,206.0,0.003672266332322205,Inf,200,28.079810805999994,1
126,NaN,0.28370000000000006,206,0.0035936358869209204,Inf,206,0.0035936358869209204,Inf,206.0,0.003667488214054161,Inf,200,28.302637206999993,1
127,NaN,0.2854,206,0.0035936358869209204,Inf,206,0.0035936358869209204,Inf,206.0,0.003660870890940493,Inf,200,28.518814305999992,1
128,NaN,0.2834,206,0.0035936358869209204,Inf,206,0.0035936358869209204,Inf,206.0,0.0036558618395591547,Inf,200,28.733950805999992,1
129,NaN,0.28855000000000003,206,0.0035936358869209204,Inf,206,0.0035936358869209204,Inf,206.0,0.003650565535800791,Inf,200,28.95413690599999,1
130,NaN,0.28340000000000004,206,0.0035936358869209204,Inf,206,0.0035936358869209204,Inf,206.0,0.0036451208221044158,Inf,200,29.16415220499999,1
131,NaN,0.2813,206,0.0035886110197815074,Inf,206,0.0035886110197815074,Inf,206.0,0.0036383946911979926,Inf,200,29.37948220399999,1
132,NaN,0.2775,206,0.0035886110197815074,Inf,206,0.0035886110197815074,Inf,206.0,0.0036321906190212687,Inf,200,29.597878403999992,1
133,NaN,0.27704999999999996,206,0.0035886110197815074,Inf,206,0.0035886110197815074,Inf,206.0,0.003626767717419216,Inf,200,29.824524003999993,1
134,NaN,0.2797,206,0.0035886110197815074,Inf,206,0.0035886110197815074,Inf,206.0,0.003620522456458261,Inf,200,30.043771403999994,1
135,NaN,0.27869999999999995,206,0.0035803279630870835,Inf,206,0.0035803279630870835,Inf,206.0,0.0036164359209210108,Inf,200,30.260348302999994,1
136,NaN,0.27735,206,0.0035677459423706422,Inf,206,0.0035677459423706422,Inf,206.0,0.0036112093700601477,Inf,200,30.484137401999995,1
137,NaN,0.2787,206,0.0035677459423706422,Inf,206,0.0035677459423706422,Inf,206.0,0.0036070063395850934,Inf,200,30.707499501999994,1
138,NaN,0.277,206,0.0035677459423706422,Inf,206,0.0035677459423706422,Inf,206.0,0.0036025544448905888,Inf,200,30.916688900999993,1
139,NaN,0.27580000000000005,206,0.0035591868070810927,Inf,206,0.0035591868070810927,Inf,206.0,0.0035977591300015137,Inf,200,31.134890100999993,1
140,NaN,0.2757,206,0.003559070842001725,Inf,206,0.003559070842001725,Inf,206.0,0.0035940494915842865,Inf,200,31.350492001999992,1
141,NaN,0.2756,206,0.0035380896844200206,Inf,206,0.0035380896844200206,Inf,206.0,0.0035891087791794733,Inf,200,31.566648001999994,1
142,NaN,0.2702,206,0.0035380896844200206,Inf,206,0.0035380896844200206,Inf,206.0,0.00358502852416869,Inf,200,31.783830901999995,1
143,NaN,0.26765,206,0.0035354988874484353,Inf,206,0.0035354988874484353,Inf,206.0,0.003579579624469856,Inf,200,31.995321602999994,1
144,NaN,0.2612,206,0.0035354988874484353,Inf,206,0.0035354988874484353,Inf,206.0,0.00357495305385642,Inf,200,32.215829602999996,1
0,NaN,1.0199999999999994,206,0.006263476891991033,Inf,206,0.15922238657867374,Inf,206.0,0.11499885249709274,Inf,200,0.1123651,2
1,NaN,1.0199249999999993,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.985,0.034419525826040125,Inf,200,0.32117819999999997,2
2,NaN,1.0198499999999993,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.97,0.031449325289202,Inf,200,0.5597451999999999,2
3,NaN,1.0197999999999994,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.96,0.029878120199162438,Inf,200,0.7847913999999999,2
4,NaN,1.0197999999999994,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.96,0.028552063695895864,Inf,200,1.002177799,2
5,NaN,1.0198749999999994,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.975,0.02714543352056785,Inf,200,1.2104794,2
6,NaN,1.0198999999999996,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.98,0.0257875665633199,Inf,200,1.4295068990000002,2
7,NaN,1.0198749999999996,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.975,0.024584880829896932,Inf,200,1.644155398,2
8,NaN,1.0199249999999995,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.985,0.023366990213792495,Inf,200,1.8534086980000002,2
9,NaN,1.0198999999999996,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.98,0.022478527623092152,Inf,200,2.066763598,2
10,NaN,1.0199499999999995,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.99,0.021432366793479044,Inf,200,2.292331499,2
11,NaN,1.0199749999999994,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.995,0.020436705107655367,Inf,200,2.520234399,2
12,NaN,1.0199999999999994,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,206.0,0.01953722341547301,Inf,200,2.744569999,2
13,NaN,1.0199499999999995,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.99,0.018610001167744594,Inf,200,2.969101999,2
14,NaN,1.0195999999999996,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.98,0.017583559850663406,Inf,200,3.208120799,2
15,NaN,1.0178499999999997,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.98,0.016600748084492117,Inf,200,3.4438702,2
16,NaN,1.0159499999999995,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.98,0.015692341402263763,Inf,200,3.681406,2
17,NaN,1.0116249999999996,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.975,0.014652385587379841,Inf,200,3.902500901,2
18,NaN,1.0015249999999996,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.985,0.01350001331125266,Inf,200,4.129661201999999,2
19,NaN,0.9634999999999997,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.98,0.012675093455766671,Inf,200,4.368628201999999,2
20,NaN,0.9071249999999996,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.985,0.011713987716871897,Inf,200,4.604559102999999,2
21,NaN,0.8647999999999996,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.99,0.010928530894339848,Inf,200,4.8159484039999985,2
22,NaN,0.8021249999999998,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.975,0.01012025429863964,Inf,200,5.021126603999998,2
23,NaN,0.7712999999999998,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.97,0.00941444792329792,Inf,200,5.241900102999998,2
24,NaN,0.7858749999999998,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.995,0.00877169464920543,Inf,200,5.462139301999998,2
25,NaN,0.7263499999999999,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.99,0.00824606360174455,Inf,200,5.690608801999998,2
26,NaN,0.6662749999999998,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.975,0.007773498201366283,Inf,200,5.907607602999998,2
27,NaN,0.6489249999999999,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.985,0.007417912600629906,Inf,200,6.116788902999998,2
28,NaN,0.606875,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.975,0.007075348156406215,Inf,200,6.344264402999998,2
29,NaN,0.5723999999999998,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,205.99,0.006801080195862629,Inf,200,6.572005502999998,2
30,NaN,0.5270999999999999,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,206.0,0.006516686070439088,Inf,200,6.800058402999998,2
31,NaN,0.5119499999999999,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,206.0,0.006319656456033725,Inf,200,7.023482402999997,2
32,NaN,0.4965999999999999,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,206.0,0.0061179350951297475,Inf,200,7.262856902999998,2
33,NaN,0.4783,206,0.004209103065292474,Inf,206,0.004209103065292474,Inf,206.0,0.005926059681504182,Inf,200,7.505775203999997,2
34,NaN,0.46045,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,206.0,0.005741043692031152,Inf,200,7.734157203999997,2
35,NaN,0.464525,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,205.995,0.0056221297412545725,Inf,200,7.953736003999997,2
36,NaN,0.467025,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,205.995,0.005502288331472715,Inf,200,8.171688303999996,2
37,NaN,0.4878,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,205.99,0.0053969178167873385,Inf,200,8.405692104999996,2
38,NaN,0.4741499999999999,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,205.99,0.005288988788342306,Inf,200,8.631027105999996,2
39,NaN,0.482825,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,205.995,0.005202815178800843,Inf,200,8.853590705999997,2
40,NaN,0.503,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,205.99,0.005129667999661925,Inf,200,9.075801405999997,2
41,NaN,0.5116999999999999,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,205.99,0.005051437992256082,Inf,200,9.300321204999996,2
42,NaN,0.5263249999999999,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,205.995,0.00497485964958589,Inf,200,9.523580604999996,2
43,NaN,0.53345,206,0.004086856277738963,Inf,206,0.004086856277738963,Inf,206.0,0.004908440818368194,Inf,200,9.749679404999997,2
