generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,1.0199999999999991,206,0.006263476891991033,Inf,206,0.1035021628066295,Inf,206.0,0.1142926243304494,Inf,200,0.1244474,1
1,NaN,1.0198999999999991,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.98,0.09876462616797255,Inf,200,0.2065312,1
2,NaN,1.0198749999999992,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.975,0.0939279873355884,Inf,200,0.290887899,1
3,NaN,1.0198499999999993,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.97,0.09040243416171612,Inf,200,0.3691967,1
4,NaN,1.0199249999999993,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.985,0.08701738343716393,Inf,200,0.4543158,1
5,NaN,1.0199499999999992,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.99,0.08409942208921346,Inf,200,0.538751401,1
6,NaN,1.0199249999999993,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.985,0.08169187717328633,Inf,200,0.6156499009999999,1
7,NaN,1.0198499999999993,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.97,0.07941826397379069,Inf,200,0.7037353009999999,1
8,NaN,1.0198499999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.97,0.07707506316411927,Inf,200,0.7920240019999999,1
9,NaN,1.0198249999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.965,0.0751706206022753,Inf,200,0.8796153009999998,1
10,NaN,1.0198499999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.97,0.07304379513364696,Inf,200,0.9601822009999998,1
11,NaN,1.0199249999999993,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.985,0.07090865853443357,Inf,200,1.0464539,1
12,NaN,1.0199749999999994,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.995,0.0689637871766762,Inf,200,1.1244269,1
13,NaN,1.0198999999999994,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.98,0.0672133912977986,Inf,200,1.2098692,1
14,NaN,1.0199249999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.985,0.06550685249676957,Inf,200,1.2992207,1
15,NaN,1.0199249999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.985,0.06413592891341877,Inf,200,1.3866588,1
16,NaN,1.0198499999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.97,0.06261788782537829,Inf,200,1.4676121,1
17,NaN,1.0197999999999994,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.96,0.061054113773414874,Inf,200,1.5593906,1
18,NaN,1.0198499999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.97,0.05970833901560141,Inf,200,1.6410908,1
19,NaN,1.0198749999999996,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.975,0.05834635329431739,Inf,200,1.7293825,1
20,NaN,1.0198749999999996,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.975,0.05706993313509789,Inf,200,1.8186295000000001,1
21,NaN,1.0199499999999997,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.99,0.05524160484366557,Inf,200,1.9065677010000002,1
22,NaN,1.0198499999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.98,0.053864698496425,Inf,200,2.001788401,1
23,NaN,1.0183249999999995,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.985,0.05234995898250628,Inf,200,2.0901002010000003,1
24,NaN,1.0145499999999996,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.99,0.0510580802851633,Inf,200,2.177134,1
25,NaN,1.0031999999999996,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.99,0.04941913934232927,Inf,200,2.2632038000000003,1
26,NaN,0.9951499999999998,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,206.0,0.04791619736149842,Inf,200,2.3446784000000003,1
27,NaN,0.9803749999999997,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.995,0.04644608730261632,Inf,200,2.4241743000000002,1
28,NaN,0.9800249999999997,206,0.006263476891991033,Inf,206,0.006263476891991033,Inf,205.985,0.04492048575952347,Inf,200,2.5052394000000002,1
