generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
54,NaN,0.50355,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.99,0.082250531306487,Inf,200,5.842314404000001,1
55,NaN,0.49405,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.99,0.08193261426672009,Inf,200,5.936114704,1
56,NaN,0.484,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.99,0.08161183352771598,Inf,200,6.034627904000001,1
57,NaN,0.47887500000000005,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.08124265011877001,Inf,200,6.135588804,1
58,NaN,0.474275,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.08086291878273172,Inf,200,6.235169204,1
59,NaN,0.467325,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.08054328161346498,Inf,200,6.337021504,1
60,NaN,0.458475,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.08029739601793716,Inf,200,6.439577304,1
61,NaN,0.4419250000000001,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.08002711891273036,Inf,200,6.540391603,1
62,NaN,0.42735,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.0,0.07975663430377662,Inf,200,6.6385347029999995,1
63,NaN,0.42237500000000006,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.0795303848293286,Inf,200,6.7410917029999995,1
64,NaN,0.40837500000000004,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.07928891644699763,Inf,200,6.838932202,1
65,NaN,0.4,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.0,0.07908727835219881,Inf,200,6.933004402,1
66,NaN,0.38935000000000003,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.0,0.07888129875325248,Inf,200,7.029827202,1
67,NaN,0.38709999999999994,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.0,0.07870177415809419,Inf,200,7.132222102,1
68,NaN,0.37884999999999996,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.0,0.07855657594628761,Inf,200,7.231572201,1
69,NaN,0.36932500000000007,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.07837431002039129,Inf,200,7.330416301,1
70,NaN,0.35792500000000005,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,250.995,0.0781861046386907,Inf,200,7.430012499999999,1
71,NaN,0.352975,251,0.07486050853498331,Inf,251,0.07486050853498331,Inf,250.995,0.07793475097867429,Inf,200,7.5250031989999995,1
72,NaN,0.34887500000000005,251,0.07486050853498331,Inf,251,0.07486050853498331,Inf,250.995,0.07777589252687278,Inf,200,7.622991097999999,1
73,NaN,0.336075,251,0.07486050853498331,Inf,251,0.07486050853498331,Inf,250.995,0.07760994041331233,Inf,200,7.737258097999999,1
74,NaN,0.33019999999999994,251,0.07486050853498331,Inf,251,0.07486050853498331,Inf,250.99,0.07740936663047364,Inf,200,7.835855896999999,1
75,NaN,0.3233750000000001,251,0.07486050853498331,Inf,251,0.07486050853498331,Inf,250.995,0.07724220746104588,Inf,200,7.9299499959999995,1
76,NaN,0.31227499999999997,251,0.0748337889230828,Inf,251,0.0748337889230828,Inf,250.995,0.07707276975915127,Inf,200,8.035712995999999,1
77,NaN,0.30905,251,0.0748337889230828,Inf,251,0.0748337889230828,Inf,251.0,0.07688598986935234,Inf,200,8.136415296,1
78,NaN,0.30945,251,0.0748337889230828,Inf,251,0.0748337889230828,Inf,251.0,0.0767446295711389,Inf,200,8.230785696,1
79,NaN,0.3124,251,0.07420885789996086,Inf,251,0.07420885789996086,Inf,251.0,0.07654426198050031,Inf,200,8.335585996,1
80,NaN,0.30775,251,0.07420885789996086,Inf,251,0.07420885789996086,Inf,251.0,0.07633001902024927,Inf,200,8.443529396,1
81,NaN,0.30075,251,0.0731070352899492,Inf,251,0.0731070352899492,Inf,251.0,0.07608738240324082,Inf,200,8.553884195,1
82,NaN,0.29072500000000007,251,0.0731070352899492,Inf,251,0.0731070352899492,Inf,250.995,0.07586080932534892,Inf,200,8.658422894000001,1
83,NaN,0.29475,251,0.0731070352899492,Inf,251,0.0731070352899492,Inf,251.0,0.07569270353637904,Inf,200,8.762112894000001,1
84,NaN,0.29645000000000005,251,0.0731070352899492,Inf,251,0.0731070352899492,Inf,251.0,0.07553568484669808,Inf,200,8.855449994,1
85,NaN,0.288275,251,0.0731070352899492,Inf,251,0.0731070352899492,Inf,250.995,0.07537387909937038,Inf,200,8.953082894000001,1
86,NaN,0.28430000000000005,251,0.07301877758199045,Inf,251,0.07301877758199045,Inf,251.0,0.07520467614124648,Inf,200,9.050751494000002,1
87,NaN,0.27605,251,0.07301877758199045,Inf,251,0.07301877758199045,Inf,251.0,0.07505727714952751,Inf,200,9.147612994000001,1
88,NaN,0.27425,251,0.07301877758199045,Inf,251,0.07301877758199045,Inf,251.0,0.07491656124716027,Inf,200,9.241027294,1
89,NaN,0.26515,251,0.07301877758199045,Inf,251,0.07301877758199045,Inf,251.0,0.07481225627767979,Inf,200,9.345934895000001,1
90,NaN,0.264075,251,0.07301877758199045,Inf,251,0.07301877758199045,Inf,250.995,0.07467074221487949,Inf,200,9.440114895,1
91,NaN,0.25827500000000003,251,0.07301877758199045,Inf,251,0.07301877758199045,Inf,250.985,0.07451849581599361,Inf,200,9.546200496,1
92,NaN,0.248675,251,0.07257179222451529,Inf,251,0.07257179222451529,Inf,250.985,0.07433850831228081,Inf,200,9.654001895,1
93,NaN,0.24082500000000004,251,0.07192043105545509,Inf,251,0.07192043105545509,Inf,250.985,0.07419041550736333,Inf,200,9.763095095,1
94,NaN,0.23635,251,0.07192043105545509,Inf,251,0.07192043105545509,Inf,250.98,0.07400455000642457,Inf,200,9.857107296,1
95,NaN,0.23445,251,0.07192043105545509,Inf,251,0.07192043105545509,Inf,250.98,0.07387474972403073,Inf,200,9.962274896,1
96,NaN,0.237425,251,0.07192043105545509,Inf,251,0.07192043105545509,Inf,250.985,0.0737488532076803,Inf,200,10.055529196,1
97,NaN,0.23512500000000003,251,0.07192043105545509,Inf,251,0.07192043105545509,Inf,250.995,0.0736160485720811,Inf,200,10.153893596,1
98,NaN,0.2318,251,0.07160931086684565,Inf,251,0.07160931086684565,Inf,250.99,0.07348257475285885,Inf,200,10.265171195999999,1
99,NaN,0.23620000000000002,251,0.07160931086684565,Inf,251,0.07160931086684565,Inf,250.99,0.07334330602840096,Inf,200,10.369840795999998,1
100,NaN,0.23162500000000003,251,0.07160931086684565,Inf,251,0.07160931086684565,Inf,250.995,0.07321533425003361,Inf,200,10.467776894999998,1
101,NaN,0.22775,251,0.07160931086684565,Inf,251,0.07160931086684565,Inf,251.0,0.07307504670413519,Inf,200,10.573201194999998,1
102,NaN,0.23440000000000005,251,0.07160931086684565,Inf,251,0.07160931086684565,Inf,251.0,0.07294480236367357,Inf,200,10.668784294999998,1
103,NaN,0.23265,251,0.07154883225444379,Inf,251,0.07154883225444379,Inf,251.0,0.0728356047844664,Inf,200,10.767408595,1
104,NaN,0.23105,251,0.07140425582717184,Inf,251,0.07140425582717184,Inf,251.0,0.07272749911002545,Inf,200,10.874539596,1
105,NaN,0.23660000000000003,251,0.07140425582717184,Inf,251,0.07140425582717184,Inf,251.0,0.07264057512507398,Inf,200,10.968121696,1
106,NaN,0.23420000000000002,251,0.07140070922640693,Inf,251,0.07140070922640693,Inf,251.0,0.07253194780200102,Inf,200,11.068588496,1
107,NaN,0.23635000000000006,251,0.07117905759769373,Inf,251,0.07117905759769373,Inf,251.0,0.07241861685739485,Inf,200,11.171733996,1
108,NaN,0.22917500000000005,251,0.07117905759769373,Inf,251,0.07117905759769373,Inf,250.995,0.07230824317797376,Inf,200,11.266341096,1
109,NaN,0.23310000000000003,251,0.07087750266023225,Inf,251,0.07087750266023225,Inf,251.0,0.0722124600959746,Inf,200,11.359338796,1
110,NaN,0.22760000000000005,251,0.07087750266023225,Inf,251,0.07087750266023225,Inf,251.0,0.07212610595612298,Inf,200,11.462720895999999,1
111,NaN,0.23285,251,0.07087750266023225,Inf,251,0.07087750266023225,Inf,251.0,0.0720224352937727,Inf,200,11.557902097,1
112,NaN,0.23092500000000005,251,0.07023296205464175,Inf,251,0.07023296205464175,Inf,250.995,0.07189384048809357,Inf,200,11.652268097999999,1
113,NaN,0.23037500000000002,251,0.07023296205464175,Inf,251,0.07023296205464175,Inf,250.995,0.07180405331571157,Inf,200,11.751894998,1
114,NaN,0.23137500000000003,251,0.07023296205464175,Inf,251,0.07023296205464175,Inf,250.995,0.07172464370663009,Inf,200,11.861520898999999,1
115,NaN,0.23142500000000002,251,0.07023296205464175,Inf,251,0.07023296205464175,Inf,250.995,0.07163321418985294,Inf,200,11.957748099999998,1
116,NaN,0.23272500000000002,251,0.07023296205464175,Inf,251,0.07023296205464175,Inf,250.995,0.07154898204501621,Inf,200,12.057532898999998,1
117,NaN,0.2386,251,0.07023296205464175,Inf,251,0.07023296205464175,Inf,250.99,0.07147657929283828,Inf,200,12.156172997999999,1
118,NaN,0.240575,251,0.07023296205464175,Inf,251,0.07023296205464175,Inf,250.985,0.07138623313968923,Inf,200,12.265732498999999,1
119,NaN,0.24085,251,0.07023296205464175,Inf,251,0.07023296205464175,Inf,250.99,0.07128729446231093,Inf,200,12.375595299999999,1
120,NaN,0.23935000000000003,251,0.0699251966376655,Inf,251,0.0699251966376655,Inf,250.99,0.07119942478678486,Inf,200,12.4704927,1
121,NaN,0.24127500000000002,251,0.0699251966376655,Inf,251,0.0699251966376655,Inf,250.995,0.0711191755733116,Inf,200,12.573753499999999,1
122,NaN,0.24280000000000002,251,0.0699251966376655,Inf,251,0.0699251966376655,Inf,251.0,0.07104787210051844,Inf,200,12.6709851,1
123,NaN,0.2389,251,0.0699251966376655,Inf,251,0.0699251966376655,Inf,251.0,0.07095460853044899,Inf,200,12.7734445,1
124,NaN,0.23865000000000003,251,0.06940979712770577,Inf,251,0.06940979712770577,Inf,251.0,0.07086639124260655,Inf,200,12.8909317,1
125,NaN,0.23535000000000003,251,0.06940979712770577,Inf,251,0.06940979712770577,Inf,251.0,0.07078979776381912,Inf,200,13.000805901,1
126,NaN,0.23910000000000003,251,0.06940979712770577,Inf,251,0.06940979712770577,Inf,251.0,0.07070219606998887,Inf,200,13.100013300999999,1
127,NaN,0.23872500000000002,251,0.06930425446378638,Inf,251,0.06930425446378638,Inf,250.995,0.07062270524374818,Inf,200,13.207677000999999,1
128,NaN,0.23832500000000004,251,0.06930425446378638,Inf,251,0.06930425446378638,Inf,250.995,0.07052545895914666,Inf,200,13.308534200999999,1
129,NaN,0.241325,251,0.06930425446378638,Inf,251,0.06930425446378638,Inf,250.995,0.07043095794615185,Inf,200,13.402502199999999,1
130,NaN,0.241025,251,0.06930425446378638,Inf,251,0.06930425446378638,Inf,250.995,0.0703549324706082,Inf,200,13.504374798999999,1
131,NaN,0.23822500000000002,251,0.06930425446378638,Inf,251,0.06930425446378638,Inf,250.995,0.07028725299771696,Inf,200,13.599106498,1
132,NaN,0.23814999999999997,251,0.06918049084122509,Inf,251,0.06918049084122509,Inf,251.0,0.07019228269106664,Inf,200,13.696563498,1
133,NaN,0.24009999999999998,251,0.06918049084122509,Inf,251,0.06918049084122509,Inf,251.0,0.07012028310642433,Inf,200,13.803119999,1
134,NaN,0.24,251,0.06918049084122509,Inf,251,0.06918049084122509,Inf,251.0,0.0700603570816678,Inf,200,13.897539499,1
135,NaN,0.24125,251,0.0688840325081602,Inf,251,0.0688840325081602,Inf,251.0,0.06999006807926975,Inf,200,14.002991199,1
136,NaN,0.24105000000000001,251,0.0688840325081602,Inf,251,0.0688840325081602,Inf,251.0,0.0699070388023459,Inf,200,14.106937899,1
137,NaN,0.24265,251,0.0688840325081602,Inf,251,0.0688840325081602,Inf,251.0,0.06982848637643504,Inf,200,14.202389498,1
138,NaN,0.24420000000000006,251,0.0688840325081602,Inf,251,0.0688840325081602,Inf,251.0,0.06975012538687995,Inf,200,14.309717898,1
139,NaN,0.24085000000000004,251,0.06870842547180436,Inf,251,0.06870842547180436,Inf,251.0,0.06967921306644803,Inf,200,14.403277798000001,1
140,NaN,0.24045000000000002,251,0.06870842547180436,Inf,251,0.06870842547180436,Inf,251.0,0.06961033313635917,Inf,200,14.501485298000002,1
141,NaN,0.23970000000000002,251,0.06870842547180436,Inf,251,0.06870842547180436,Inf,251.0,0.06953530459989336,Inf,200,14.605652498000001,1
142,NaN,0.234325,251,0.06870842547180436,Inf,251,0.06870842547180436,Inf,250.995,0.06946531730513633,Inf,200,14.698987098000002,1
143,NaN,0.23447500000000002,251,0.06870842547180436,Inf,251,0.06870842547180436,Inf,250.995,0.06938655089930366,Inf,200,14.801316399000001,1
144,NaN,0.232625,251,0.06825853643998837,Inf,251,0.06825853643998837,Inf,250.995,0.06931586891595135,Inf,200,14.899710298,1
145,NaN,0.231525,251,0.06825853643998837,Inf,251,0.06825853643998837,Inf,250.995,0.06925803891038444,Inf,200,14.993126399000001,1
146,NaN,0.2261,251,0.06825853643998837,Inf,251,0.06825853643998837,Inf,251.0,0.06919461920897331,Inf,200,15.101177198000002,1
147,NaN,0.22880000000000003,251,0.06825853643998837,Inf,251,0.06825853643998837,Inf,251.0,0.06910971741967342,Inf,200,15.214496998000001,1
148,NaN,0.22700000000000004,251,0.0682252294789304,Inf,251,0.0682252294789304,Inf,251.0,0.06904505512393455,Inf,200,15.312258498000002,1
149,NaN,0.22925000000000004,251,0.06797074158955066,Inf,251,0.06797074158955066,Inf,251.0,0.06897321411062046,Inf,200,15.427447998000002,1
150,NaN,0.22505,251,0.06797074158955066,Inf,251,0.06797074158955066,Inf,251.0,0.06888259765692889,Inf,200,15.532609898000002,1
151,NaN,0.22205000000000003,251,0.06784356382663993,Inf,251,0.06784356382663993,Inf,251.0,0.06880778411018776,Inf,200,15.646077398000003,1
152,NaN,0.21969999999999998,251,0.06784356382663993,Inf,251,0.06784356382663993,Inf,251.0,0.06875253971469618,Inf,200,15.762790398000003,1
153,NaN,0.2188,251,0.06728952042469075,Inf,251,0.06728952042469075,Inf,251.0,0.06866269720524404,Inf,200,15.874070097000004,1
154,NaN,0.2155,251,0.06728952042469075,Inf,251,0.06728952042469075,Inf,251.0,0.06857812146527237,Inf,200,15.985284596000005,1
155,NaN,0.21615,251,0.06727399261425616,Inf,251,0.06727399261425616,Inf,251.0,0.06850329567161459,Inf,200,16.084998895000005,1
156,NaN,0.21575000000000003,251,0.06727399261425616,Inf,251,0.06727399261425616,Inf,251.0,0.06844052002871859,Inf,200,16.182431894000004,1
157,NaN,0.21587499999999998,251,0.06710601417451034,Inf,251,0.06710601417451034,Inf,250.995,0.06835428128292544,Inf,200,16.301979294000002,1
158,NaN,0.21237500000000004,251,0.06710601417451034,Inf,251,0.06710601417451034,Inf,250.995,0.06827023934744847,Inf,200,16.394198893000002,1
159,NaN,0.21445,251,0.06710601417451034,Inf,251,0.06710601417451034,Inf,251.0,0.06821053511419178,Inf,200,16.478757794000003,1
160,NaN,0.2157,251,0.06710601417451034,Inf,251,0.06710601417451034,Inf,251.0,0.06814279075968016,Inf,200,16.604192095000002,1
161,NaN,0.2168,251,0.06710601417451034,Inf,251,0.06710601417451034,Inf,251.0,0.06808679614122483,Inf,200,16.685394095000003,1
162,NaN,0.22075000000000003,251,0.06710601417451034,Inf,251,0.06710601417451034,Inf,251.0,0.06802831999220385,Inf,200,16.773375294000004,1
163,NaN,0.22165,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.06796040302002967,Inf,200,16.850507194000006,1
164,NaN,0.21825000000000003,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.06790307766372887,Inf,200,16.932443994000007,1
165,NaN,0.21700000000000003,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.067835720446065,Inf,200,17.038245795000005,1
166,NaN,0.21725000000000003,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.06777279853081353,Inf,200,17.119289095000006,1
167,NaN,0.21865,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.0677028491112496,Inf,200,17.237115495000005,1
168,NaN,0.22055,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.06765713923249703,Inf,200,17.346498095000005,1
169,NaN,0.22050000000000003,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.06760369930684114,Inf,200,17.424338095000003,1
170,NaN,0.22325000000000003,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.06753159980814734,Inf,200,17.568096195000003,1
171,NaN,0.22675,251,0.0667436294300362,Inf,251,0.0667436294300362,Inf,251.0,0.0674775873264303,Inf,200,17.678868095000002,1
172,NaN,0.22745,251,0.06661236197586727,Inf,251,0.06661236197586727,Inf,251.0,0.06742245496836538,Inf,200,17.762200896000003,1
173,NaN,0.2268,251,0.06661236197586727,Inf,251,0.06661236197586727,Inf,251.0,0.0673841126031943,Inf,200,17.870924396000003,1
174,NaN,0.22615000000000002,251,0.06661236197586727,Inf,251,0.06661236197586727,Inf,251.0,0.0673260039862593,Inf,200,17.952878397000003,1
175,NaN,0.22630000000000003,251,0.06661236197586727,Inf,251,0.06661236197586727,Inf,251.0,0.06726982391557734,Inf,200,18.073860697000004,1
0,NaN,1.2456499999999997,251,0.0749624941689515,Inf,251,0.4190380255817671,Inf,251.13,0.6267686334553418,Inf,199,0.1991243,2
1,NaN,1.2456249999999995,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.125,0.463287695361532,Inf,199,0.3007692,2
2,NaN,1.2455749999999994,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.115,0.4226608279185966,Inf,199,0.3852338,2
3,NaN,1.2455749999999994,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.115,0.39531761904726687,Inf,199,0.4842813,2
4,NaN,1.2455249999999995,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.105,0.3695864482577592,Inf,199,0.5934542,2
5,NaN,1.2455499999999995,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.11,0.34699370954818254,Inf,199,0.6942278000000001,2
6,NaN,1.2455749999999994,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.115,0.32746313177630254,Inf,199,0.7972971000000001,2
7,NaN,1.2455749999999997,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.115,0.3104640214739206,Inf,199,0.9028682000000001,2
8,NaN,1.2455499999999997,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.11,0.2947435415091999,Inf,199,1.0118983000000001,2
9,NaN,1.2455749999999997,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.115,0.27950160456244993,Inf,199,1.1252616000000002,2
10,NaN,1.2454999999999996,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.1,0.26380884717168174,Inf,199,1.2208147010000001,2
11,NaN,1.2447249999999996,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.105,0.25033868917148466,Inf,199,1.3203378000000001,2
12,NaN,1.2443499999999998,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.11,0.23458641016935888,Inf,199,1.4250810010000001,2
13,NaN,1.2417749999999999,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.105,0.22166302479586514,Inf,199,1.5257269020000002,2
14,NaN,1.2397999999999998,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.12,0.2061042593797038,Inf,199,1.6256069030000002,2
15,NaN,1.2373999999999998,251,0.0749624941689515,Inf,251,0.0749624941689515,Inf,251.12,0.19300261914428676,Inf,199,1.7297389020000002,2
