generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
16,NaN,0.24854999999999983,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.70650602224692,Inf,200,2.0565348,1
17,NaN,0.2478749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,7.566818216985963,Inf,200,2.0765229,1
18,NaN,0.24762499999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.965,7.4335834552999,Inf,200,2.0967098,1
19,NaN,0.24629999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.97,7.317411235840913,Inf,200,2.1169097000000003,1
20,NaN,0.24484999999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.209016487401429,Inf,200,2.1416139000000003,1
21,NaN,0.24347499999999983,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.101159576101524,Inf,200,2.1617479000000004,1
22,NaN,0.24189999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.015685677370948,Inf,200,2.1817682000000005,1
23,NaN,0.23992499999999983,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.90822527756319,Inf,200,2.2016407990000006,1
24,NaN,0.23574999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.796612840257526,Inf,200,2.2213322990000006,1
25,NaN,0.22799999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.701420864205967,Inf,200,2.2426170000000005,1
26,NaN,0.22614999999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.610318109303867,Inf,200,2.2638058000000005,1
27,NaN,0.21369999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.522600012348305,Inf,200,2.2872488000000004,1
28,NaN,0.20917499999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,6.456341382867603,Inf,200,2.3130434990000004,1
29,NaN,0.2035499999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.395476918556921,Inf,200,2.3330225990000004,1
30,NaN,0.19512499999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.333211654788792,Inf,200,2.3526616990000004,1
31,NaN,0.18942499999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,6.274078095901305,Inf,200,2.3752622000000003,1
32,NaN,0.18524999999999991,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.227385248217281,Inf,200,2.395338101,1
33,NaN,0.1843999999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.177646192443972,Inf,200,2.416514001,1
34,NaN,0.18437499999999993,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,6.123168299204357,Inf,200,2.442794601,1
35,NaN,0.1847749999999999,52,5.495780543833377,Inf,52,5.495780543833377,Inf,51.995,6.07561545432115,Inf,200,2.4624906010000003,1
36,NaN,0.1841749999999999,52,5.495780543833377,Inf,52,5.495780543833377,Inf,51.975,6.0342173519248,Inf,200,2.485746701,1
0,NaN,0.24999999999999978,52,5.594598321307909,Inf,52,13.889224197020672,Inf,52.0,12.772763990301353,Inf,200,0.0321555,2
1,NaN,0.24994999999999978,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,11.21480718698981,Inf,200,0.0536644,2
2,NaN,0.24992499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,10.644724776282457,Inf,200,0.075050601,2
3,NaN,0.24984999999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.97,10.197491428833166,Inf,200,0.099934301,2
4,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,9.84783969264556,Inf,200,0.12127550100000001,2
5,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,9.535849138847174,Inf,200,0.145603701,2
6,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,9.27479003359308,Inf,200,0.169510502,2
7,NaN,0.24992499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,9.030112471193467,Inf,200,0.19072450200000002,2
8,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,8.833349244073885,Inf,200,0.21300000200000002,2
9,NaN,0.24989999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.650407247722613,Inf,200,0.23626310200000003,2
10,NaN,0.24987499999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,8.505112069112123,Inf,200,0.25948980200000005,2
11,NaN,0.24992499999999981,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,8.354303462532917,Inf,200,0.28278240200000004,2
12,NaN,0.24989999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.238823754232918,Inf,200,0.30519460300000006,2
13,NaN,0.24992499999999981,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,8.099837485607901,Inf,200,0.32975510300000005,2
14,NaN,0.24994999999999978,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.977557548891571,Inf,200,0.35599380300000005,2
15,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.845666809200904,Inf,200,0.38013510300000003,2
16,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.747941595998019,Inf,200,0.40428340300000004,2
17,NaN,0.24994999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.6428899352773385,Inf,200,0.42846970300000004,2
18,NaN,0.24952499999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,7.537742701239455,Inf,200,0.45474330300000004,2
19,NaN,0.2485499999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.423583795470182,Inf,200,0.47902590300000003,2
20,NaN,0.24767499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.319852625607601,Inf,200,0.5023387020000001,2
21,NaN,0.24722499999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.2253259184162175,Inf,200,0.5317117020000001,2
22,NaN,0.24617499999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.136580017666407,Inf,200,0.555135102,2
23,NaN,0.24584999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.055629940935181,Inf,200,0.5778347030000001,2
24,NaN,0.24629999999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.97,6.977144145820984,Inf,200,0.6009098030000001,2
25,NaN,0.24552499999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,6.899494187382894,Inf,200,0.6266873040000001,2
26,NaN,0.2439499999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.838809093777391,Inf,200,0.6494622040000001,2
27,NaN,0.24224999999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.769779903098577,Inf,200,0.6761040030000001,2
28,NaN,0.24059999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.717068164298406,Inf,200,0.697239004,2
29,NaN,0.24094999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.670858685613361,Inf,200,0.7194535040000001,2
30,NaN,0.24044999999999989,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.624069275493627,Inf,200,0.7395065030000001,2
31,NaN,0.23984999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.575360615618345,Inf,200,0.7639087040000001,2
32,NaN,0.23704999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.97,6.529836679768488,Inf,200,0.7866763050000001,2
33,NaN,0.23432499999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,6.481953308427324,Inf,200,0.808751905,2
34,NaN,0.23199999999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.4351387926916,Inf,200,0.8338778050000001,2
35,NaN,0.23232499999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.392686972607613,Inf,200,0.8555751060000001,2
36,NaN,0.22992499999999993,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,6.340648293455263,Inf,200,0.8771823060000001,2
0,NaN,0.24999999999999986,52,5.594598321307909,Inf,52,14.024759592407992,Inf,52.0,12.700193943913735,Inf,200,0.0307617,3
1,NaN,0.24997499999999978,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,11.1893991153175,Inf,200,0.0524576,3
2,NaN,0.24999999999999978,52,5.594598321307909,Inf,52,5.594598321307909,Inf,52.0,10.655046736268512,Inf,200,0.0751148,3
3,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,10.183892570755573,Inf,200,0.10014379999999999,3
4,NaN,0.24999999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,52.0,9.821290763831,Inf,200,0.12104709999999999,3
5,NaN,0.2499249999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,9.55744744046927,Inf,200,0.141073,3
6,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,9.282149727425343,Inf,200,0.1611392,3
7,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,9.062517892392576,Inf,200,0.184289,3
8,NaN,0.24989999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.849796950349734,Inf,200,0.2044521,3
9,NaN,0.24989999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.674173490111185,Inf,200,0.224290901,3
10,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,8.519998302496644,Inf,200,0.24420120099999998,3
11,NaN,0.2499249999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,8.37379961280559,Inf,200,0.264269202,3
12,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,8.21059559764296,Inf,200,0.28809610199999997,3
13,NaN,0.2499749999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,8.074562091977254,Inf,200,0.308434002,3
14,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.928465402169374,Inf,200,0.330356502,3
15,NaN,0.2498499999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.784531906892963,Inf,200,0.350065702,3
16,NaN,0.24982499999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.629581400213961,Inf,200,0.370509602,3
17,NaN,0.24874999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.506023618922809,Inf,200,0.390242502,3
18,NaN,0.24629999999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.360906546750012,Inf,200,0.410615803,3
19,NaN,0.24349999999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.246119709110599,Inf,200,0.433927103,3
20,NaN,0.24107499999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,7.142690789098542,Inf,200,0.453888103,3
21,NaN,0.23662499999999992,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,7.059885364121282,Inf,200,0.476136603,3
22,NaN,0.23462499999999992,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.975792962504703,Inf,200,0.495762803,3
23,NaN,0.23434999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.885998492679346,Inf,200,0.515626002,3
24,NaN,0.23537499999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.801119133081028,Inf,200,0.5375107029999999,3
25,NaN,0.23334999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.7238650399535995,Inf,200,0.560909303,3
26,NaN,0.23464999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.646921953375926,Inf,200,0.5807889039999999,3
27,NaN,0.23389999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.557859976639663,Inf,200,0.6023287039999999,3
28,NaN,0.23649999999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,52.0,6.490619835710742,Inf,200,0.623940705,3
29,NaN,0.23562499999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,6.432085365105906,Inf,200,0.645508304,3
30,NaN,0.2380999999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.3802192332236665,Inf,200,0.670366004,3
31,NaN,0.2386499999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.318235524661499,Inf,200,0.690282403,3
32,NaN,0.23802499999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.256761945374959,Inf,200,0.712774004,3
33,NaN,0.23604999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.200882464597632,Inf,200,0.732145903,3
34,NaN,0.23537499999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,6.150253778798522,Inf,200,0.752272004,3
35,NaN,0.2340999999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.097982083291578,Inf,200,0.7717447040000001,3
36,NaN,0.23442499999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.057197466881835,Inf,200,0.7943277040000001,3
0,NaN,0.24999999999999978,52,5.594598321307909,Inf,52,11.647859062210545,Inf,52.0,12.955930206721483,Inf,200,0.032880499,4
1,NaN,0.24999999999999978,52,5.594598321307909,Inf,52,5.594598321307909,Inf,52.0,11.4156987887799,Inf,200,0.054202999,4
2,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,10.80940303104561,Inf,200,0.0755403,4
3,NaN,0.24994999999999976,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,10.351218842596754,Inf,200,0.099218599,4
4,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,10.011198061621286,Inf,200,0.122191899,4
5,NaN,0.24989999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,9.655009900873928,Inf,200,0.145399799,4
6,NaN,0.2498499999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.97,9.395470090973241,Inf,200,0.1662794,4
7,NaN,0.24989999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,9.120528599413865,Inf,200,0.1941316,4
8,NaN,0.2499249999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,8.879590233803787,Inf,200,0.2172991,4
9,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,8.682674753774188,Inf,200,0.2404715,4
10,NaN,0.24989999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.482246038836433,Inf,200,0.2634152,4
11,NaN,0.24987499999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,8.3211844285407,Inf,200,0.2845643,4
12,NaN,0.24989999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.17086228553729,Inf,200,0.308509801,4
13,NaN,0.24987499999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,8.00215891208519,Inf,200,0.333086901,4
14,NaN,0.2499249999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.878046189828968,Inf,200,0.360078601,4
15,NaN,0.24989999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.723445973277717,Inf,200,0.385079501,4
16,NaN,0.24994999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.575980505047354,Inf,200,0.41361160199999997,4
17,NaN,0.24989999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.448506420482615,Inf,200,0.43434670299999995,4
18,NaN,0.24994999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.328373548515447,Inf,200,0.45589380399999996,4
19,NaN,0.24994999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.215567959928865,Inf,200,0.47927280299999997,4
20,NaN,0.2499499999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.099706843297948,Inf,200,0.503855702,4
21,NaN,0.2496499999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.994997019017725,Inf,200,0.5265105019999999,4
22,NaN,0.24932499999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,6.898441348700482,Inf,200,0.5466162019999999,4
23,NaN,0.24837499999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.816834627572909,Inf,200,0.5661474019999999,4
24,NaN,0.24649999999999983,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.7363940801154065,Inf,200,0.5896592029999999,4
25,NaN,0.24352499999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,6.653711676307016,Inf,200,0.6120281029999999,4
26,NaN,0.23922499999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.568177961097241,Inf,200,0.6319221029999998,4
27,NaN,0.23557499999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,6.494414078280933,Inf,200,0.6527664019999998,4
28,NaN,0.2322999999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.427972004952607,Inf,200,0.6785658019999998,4
29,NaN,0.22664999999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.371411654319438,Inf,200,0.7026037019999998,4
30,NaN,0.22484999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.307138373347705,Inf,200,0.7270831029999998,4
31,NaN,0.2221249999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,6.245098116920326,Inf,200,0.7514682029999998,4
32,NaN,0.22284999999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.185352444514613,Inf,200,0.7783886029999998,4
33,NaN,0.2206999999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.142342370447994,Inf,200,0.8022290029999998,4
34,NaN,0.2192249999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,6.090143534062228,Inf,200,0.8263341039999997,4
35,NaN,0.2161249999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.047566098419189,Inf,200,0.8503860049999997,4
36,NaN,0.21489999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.97,6.004168247977463,Inf,200,0.8770756049999997,4
0,NaN,0.24999999999999978,52,5.594598321307909,Inf,52,11.478848340010316,Inf,52.0,12.932858771801115,Inf,200,0.030582901,5
1,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,11.233116855245214,Inf,200,0.051130201,5
2,NaN,0.24989999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,10.59950999225033,Inf,200,0.071779301,5
3,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,10.163107398699918,Inf,200,0.09532660000000001,5
4,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,9.74369747270304,Inf,200,0.11935640000000002,5
5,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,9.423475721395993,Inf,200,0.1432845,5
6,NaN,0.24992499999999981,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,9.153356761156006,Inf,200,0.1672573,5
7,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,8.890017655853608,Inf,200,0.194186301,5
8,NaN,0.24989999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.674141535955282,Inf,200,0.218095001,5
9,NaN,0.24989999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.464080389642076,Inf,200,0.241950301,5
10,NaN,0.24989999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,8.304155701465543,Inf,200,0.266217502,5
11,NaN,0.24992499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,8.138911835644452,Inf,200,0.290064001,5
12,NaN,0.24994999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,7.992118522198593,Inf,200,0.31380920100000004,5
13,NaN,0.24992499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.839440880583854,Inf,200,0.33787220100000004,5
14,NaN,0.24992499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.683588657549201,Inf,200,0.36437220000000003,5
15,NaN,0.24987499999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,7.563649331754769,Inf,200,0.38854160000000004,5
16,NaN,0.24992499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,7.458109212990418,Inf,200,0.41240430000000006,5
17,NaN,0.24989999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,7.313237558588754,Inf,200,0.43645110100000006,5
18,NaN,0.24962499999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.955,7.2034528413373184,Inf,200,0.4630092010000001,5
19,NaN,0.2492499999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.97,7.092361978543647,Inf,200,0.4872005000000001,5
20,NaN,0.24809999999999982,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.967052082852556,Inf,200,0.5110017000000001,5
21,NaN,0.2471499999999999,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.859492183344539,Inf,200,0.5383783010000001,5
22,NaN,0.24624999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.759679608103417,Inf,200,0.564315301,5
23,NaN,0.24524999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.6879449522352,Inf,200,0.5848837010000001,5
24,NaN,0.24619999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.612726837034654,Inf,200,0.6049702020000001,5
25,NaN,0.24477499999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.975,6.551049048932714,Inf,200,0.627156802,5
26,NaN,0.24244999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.98,6.478416403591714,Inf,200,0.651040702,5
27,NaN,0.2388749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.417033986237282,Inf,200,0.672971401,5
28,NaN,0.23852499999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,6.351848483274218,Inf,200,0.697242901,5
29,NaN,0.23524999999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.2804580971306985,Inf,200,0.719290201,5
30,NaN,0.23307499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,6.22372284095344,Inf,200,0.741934502,5
31,NaN,0.22814999999999988,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,6.16956160653046,Inf,200,0.765024902,5
32,NaN,0.22312499999999985,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,6.112132669295735,Inf,200,0.788091102,5
33,NaN,0.22169999999999987,52,5.594598321307909,Inf,52,5.594598321307909,Inf,52.0,6.068024121019614,Inf,200,0.810273401,5
34,NaN,0.22197499999999987,52,5.576001971616433,Inf,52,5.576001971616433,Inf,51.995,6.013257906364105,Inf,200,0.833634001,5
35,NaN,0.22017499999999987,52,5.576001971616433,Inf,52,5.576001971616433,Inf,51.985,5.961367444253067,Inf,200,0.857939901,5
36,NaN,0.21689999999999984,52,5.509208075133472,Inf,52,5.509208075133472,Inf,51.99,5.89075343091422,Inf,200,0.8824987009999999,5
0,NaN,0.24999999999999983,52,5.594598321307909,Inf,52,17.362802250422018,Inf,52.0,12.88074728828132,Inf,200,0.0365903,6
1,NaN,0.24997499999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,11.33014020612937,Inf,200,0.061234899999999995,6
2,NaN,0.24992499999999981,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.985,10.785049471776654,Inf,200,0.0819963,6
3,NaN,0.24994999999999978,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,10.41040308595092,Inf,200,0.10530679999999999,6
4,NaN,0.24994999999999984,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.99,10.085049197054387,Inf,200,0.125435501,6
5,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,9.807326857717324,Inf,200,0.145489201,6
6,NaN,0.24999999999999986,52,5.594598321307909,Inf,52,5.594598321307909,Inf,52.0,9.54351020998629,Inf,200,0.1657284,6
7,NaN,0.24999999999999978,52,5.594598321307909,Inf,52,5.594598321307909,Inf,52.0,9.307696460145255,Inf,200,0.1887844,6
8,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,9.123997727480988,Inf,200,0.20868799899999999,6
9,NaN,0.2499749999999998,52,5.594598321307909,Inf,52,5.594598321307909,Inf,51.995,8.980907762305009,Inf,200,0.22851549899999998,6
