generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,1.2444749999999996,251,0.009059864495923255,Inf,251,0.11021674003952481,Inf,250.895,0.16720802986404634,Inf,200,0.1538717,1
1,NaN,1.2444499999999996,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.89,0.12425317549215081,Inf,200,0.2668978,1
2,NaN,1.2443749999999993,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.875,0.11136501599814469,Inf,200,0.37857820000000003,1
3,NaN,1.2443749999999996,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.875,0.10222616846408196,Inf,200,0.4929641,1
4,NaN,1.2444249999999994,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.885,0.09477790964249193,Inf,200,0.607638699,1
5,NaN,1.2443749999999996,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.875,0.08781928977926437,Inf,200,0.745745099,1
6,NaN,1.2442749999999996,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.855,0.08230895281062182,Inf,200,0.8519845979999999,1
7,NaN,1.2442749999999996,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.855,0.0778128690002516,Inf,200,0.9643623989999999,1
8,NaN,1.2443249999999997,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.865,0.07406013439740111,Inf,200,1.0742424979999998,1
9,NaN,1.2444499999999996,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.89,0.06981638781461369,Inf,200,1.1845382969999998,1
10,NaN,1.2444499999999996,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.89,0.06629657322714679,Inf,200,1.3126403969999998,1
11,NaN,1.2443499999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.87,0.06261842665215234,Inf,200,1.4225676979999997,1
12,NaN,1.2443749999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.875,0.05891623112804539,Inf,200,1.5242678979999997,1
13,NaN,1.2443499999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.87,0.05572790665715382,Inf,200,1.6274325979999997,1
14,NaN,1.24385,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.87,0.05292231713591926,Inf,200,1.7311116989999997,1
15,NaN,1.2426499999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.87,0.049571149250977206,Inf,200,1.8495942989999996,1
16,NaN,1.2415749999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.885,0.04683539045904299,Inf,200,1.9563821989999997,1
17,NaN,1.2416749999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.875,0.04422988576307001,Inf,200,2.0626713979999995,1
18,NaN,1.2411749999999997,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.885,0.04196427383383516,Inf,200,2.1747372979999997,1
19,NaN,1.2394499999999997,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.88,0.04013615455923196,Inf,200,2.273873798,1
20,NaN,1.2308749999999997,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.875,0.037841039511501855,Inf,200,2.3910890979999997,1
21,NaN,1.1894749999999996,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.875,0.03550666319402257,Inf,200,2.4979780979999995,1
22,NaN,1.1736999999999997,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.86,0.033714641789430344,Inf,200,2.6028808979999996,1
23,NaN,1.14895,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.86,0.03198945424939096,Inf,200,2.7071052969999996,1
24,NaN,1.1363749999999997,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.855,0.03064049970645226,Inf,200,2.8095076969999995,1
25,NaN,1.0929499999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.98,0.029448755368637197,Inf,200,2.9113815969999997,1
26,NaN,1.0550499999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.98,0.02843723045268003,Inf,200,3.015405997,1
27,NaN,1.009475,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.995,0.02754321123394264,Inf,200,3.127702496,1
28,NaN,0.980825,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.985,0.026674337472368942,Inf,200,3.237652296,1
29,NaN,0.9690499999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.99,0.025918628925967947,Inf,200,3.344456796,1
30,NaN,0.9747,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.98,0.025295305872935776,Inf,200,3.449600296,1
31,NaN,0.9637749999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.985,0.024727238062972248,Inf,200,3.5534687949999997,1
32,NaN,0.9355749999999997,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.985,0.02413626065887367,Inf,200,3.670266495,1
33,NaN,0.9129999999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.98,0.023599168535906313,Inf,200,3.7749062959999997,1
34,NaN,0.9008499999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.97,0.023027668292347328,Inf,200,3.875042496,1
35,NaN,0.8824749999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.975,0.022586082650737235,Inf,200,3.9744510959999997,1
36,NaN,0.8787249999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.985,0.02215176899244726,Inf,200,4.091797096,1
37,NaN,0.852575,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.995,0.021780132285924143,Inf,200,4.190236195,1
38,NaN,0.8346749999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.985,0.021383497397487922,Inf,200,4.289442395,1
39,NaN,0.826275,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.985,0.020917751280817208,Inf,200,4.3936958950000005,1
40,NaN,0.8212,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.99,0.02036409984342199,Inf,200,4.502289796,1
41,NaN,0.835,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.99,0.01995687178152595,Inf,200,4.619579095000001,1
42,NaN,0.8413749999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.975,0.01965018225468827,Inf,200,4.7278356960000005,1
43,NaN,0.840675,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.975,0.019314296408765277,Inf,200,4.826757197000001,1
44,NaN,0.8454999999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.98,0.019012352432783416,Inf,200,4.924667298000001,1
45,NaN,0.84505,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.98,0.0186698731821587,Inf,200,5.023303098000001,1
46,NaN,0.8589499999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.97,0.01819528458515744,Inf,200,5.1441604980000015,1
47,NaN,0.847525,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.965,0.01788255532306838,Inf,200,5.247035897000002,1
48,NaN,0.8763999999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.97,0.01748407633311213,Inf,200,5.362948597000002,1
49,NaN,0.8844249999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.975,0.01698500691677972,Inf,200,5.478581297000002,1
50,NaN,0.9015749999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.985,0.016590914659955186,Inf,200,5.592538697000002,1
51,NaN,0.9154749999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.995,0.016220407941701678,Inf,200,5.709287597000002,1
52,NaN,0.9121999999999999,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.99,0.015699624146681773,Inf,200,5.8072503970000025,1
53,NaN,0.9167499999999998,251,0.009059864495923255,Inf,251,0.009059864495923255,Inf,250.98,0.015254243205524215,Inf,200,5.904262896000002,1
