generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,1.2449999999999997,251,0.6654391500529075,Inf,251,0.7230659608378319,Inf,251.0,0.7091152184625343,Inf,200,0.1092833,1
1,NaN,1.2448499999999996,251,0.4406755538243295,Inf,251,0.4406755538243295,Inf,250.97,0.49643097920393836,Inf,200,0.377498099,1
2,NaN,1.2448999999999995,251,0.4406755538243295,Inf,251,0.4406755538243295,Inf,250.98,0.4881636616003336,Inf,200,0.651133499,1
3,NaN,1.2448749999999997,251,0.4406755538243295,Inf,251,0.4406755538243295,Inf,250.975,0.4823251684132789,Inf,200,0.9831215979999999,1
4,NaN,1.2449749999999995,251,0.4386662835364485,Inf,251,0.4386662835364485,Inf,250.995,0.4768880101248997,Inf,200,1.2686103979999999,1
5,NaN,1.2449249999999996,251,0.4386662835364485,Inf,251,0.4386662835364485,Inf,250.985,0.4715904005772968,Inf,200,1.533910199,1
6,NaN,1.2449249999999994,251,0.4386662835364485,Inf,251,0.4386662835364485,Inf,250.985,0.4668165617933561,Inf,200,1.795309699,1
7,NaN,1.2449249999999996,251,0.4269560441011359,Inf,251,0.4269560441011359,Inf,250.985,0.46079343471083517,Inf,200,2.0863078,1
8,NaN,1.2449749999999997,251,0.4269560441011359,Inf,251,0.4269560441011359,Inf,250.995,0.4563342566625709,Inf,200,2.3458197000000003,1
9,NaN,1.2449499999999996,251,0.4269560441011359,Inf,251,0.4269560441011359,Inf,250.99,0.45134525087310867,Inf,200,2.6065547000000002,1
10,NaN,1.2449499999999996,251,0.418488400861798,Inf,251,0.418488400861798,Inf,250.99,0.4464505319142528,Inf,200,2.8853108,1
11,NaN,1.2449499999999998,251,0.41038836807185064,Inf,251,0.41038836807185064,Inf,250.99,0.4418359899888371,Inf,200,3.145381199,1
12,NaN,1.2449249999999998,251,0.41038836807185064,Inf,251,0.41038836807185064,Inf,250.985,0.43782634371791046,Inf,200,3.419678399,1
13,NaN,1.2449249999999998,251,0.41038836807185064,Inf,251,0.41038836807185064,Inf,250.985,0.43412427140447163,Inf,200,3.685418098,1
14,NaN,1.2449249999999998,251,0.4074092460676775,Inf,251,0.4074092460676775,Inf,250.985,0.43068081093497157,Inf,200,3.970062297,1
15,NaN,1.2448999999999997,251,0.4074092460676775,Inf,251,0.4074092460676775,Inf,250.98,0.42722717426105783,Inf,200,4.2282520980000005,1
16,NaN,1.2448249999999998,251,0.4074092460676775,Inf,251,0.4074092460676775,Inf,250.965,0.4238039740942845,Inf,200,4.503841299,1
17,NaN,1.2449,251,0.4040546297325334,Inf,251,0.4040546297325334,Inf,250.98,0.420427361375478,Inf,200,4.7879872,1
18,NaN,1.2449,251,0.3960207024323805,Inf,251,0.3960207024323805,Inf,250.98,0.4168311836163777,Inf,200,5.073997801,1
